개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3740000,202537400000808815,경기도 수원시,경기도 수원시 영통구 월드컵로193번길 21,경기도 수원시 영통구 원천동 29-56,생활방범,5,200,,30,,031-5191-3308,37.27842,127.0446,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808816,경기도 수원시,경기도 수원시 권선구 권중로12번길 11,경기도 수원시 권선구 권선동 1161,생활방범,4,200,,30,,031-5191-3004,37.25651,127.0323,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808817,경기도 수원시,경기도 수원시 권선구 세지로28번길 13,경기도 수원시 권선구 세류동 1091-10,생활방범,5,200,,30,,031-5191-3004,37.25435,127.0165,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808818,경기도 수원시,경기도 수원시 권선구 동수원로146번길 187,경기도 수원시 권선구 곡반정동 521-9,생활방범,5,200,,30,,031-5191-3004,37.24236,127.0331,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808819,경기도 수원시,경기도 수원시 영통구 청명로59번길 59-2,경기도 수원시 영통구 영통동 1028-6,생활방범,4,200,,30,,031-5191-3308,37.25032,127.0797,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808820,경기도 수원시,경기도 수원시 영통구 매영로415번길 7,경기도 수원시 영통구 영통동 1015-7,생활방범,5,200,,30,,031-5191-3308,37.24897,127.0769,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808821,경기도 수원시,경기도 수원시 영통구 덕영대로1673번길 8-6,경기도 수원시 영통구 영통동 991-3,생활방범,4,200,,30,,031-5191-3308,37.24797,127.0747,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808822,경기도 수원시,경기도 수원시 영통구 청명남로4번길 12,경기도 수원시 영통구 영통동 1000-12,생활방범,4,200,,30,,031-5191-3308,37.25007,127.0741,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808823,경기도 수원시,경기도 수원시 영통구 웰빙타운로 50,경기도 수원시 영통구 이의동 1200,생활방범,2,200,,30,,031-5191-3308,37.30536,127.0472,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808824,경기도 수원시,경기도 수원시 영통구 웰빙타운로 20,경기도 수원시 영통구 이의동 1212,생활방범,3,200,,30,,031-5191-3308,37.30704,127.0485,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808825,경기도 수원시,경기도 수원시 영통구 이의동 1373-9,경기도 수원시 영통구 이의동 1373-9,생활방범,2,200,,30,,031-5191-3308,37.30721,127.0516,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808826,경기도 수원시,경기도 수원시 영통구 이의동 506-5,경기도 수원시 영통구 이의동 506-5,생활방범,3,200,,30,,031-5191-3308,37.30524,127.0509,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808827,경기도 수원시,경기도 수원시 영통구 이의동 1215,경기도 수원시 영통구 이의동 1215,생활방범,2,200,,30,,031-5191-3308,37.30713,127.0501,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808828,경기도 수원시,경기도 수원시 영통구 이의동 1254-1,경기도 수원시 영통구 이의동 1254-1,생활방범,3,200,,30,,031-5191-3308,37.29997,127.0424,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808829,경기도 수원시,경기도 수원시 영통구 이의동 1378-11,경기도 수원시 영통구 이의동 1378-11,생활방범,4,200,,30,,031-5191-3308,37.29903,127.0433,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808830,경기도 수원시,경기도 수원시 영통구 대학1로 47,경기도 수원시 영통구 이의동 1258-7,생활방범,2,200,,30,,031-5191-3308,37.30005,127.0449,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808831,경기도 수원시,경기도 수원시 영통구 대학1로8번길 8,경기도 수원시 영통구 이의동 1277,생활방범,2,200,,30,,031-5191-3308,37.29723,127.0427,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808832,경기도 수원시,경기도 수원시 영통구 이의동 1378-12,경기도 수원시 영통구 이의동 1378-12,생활방범,4,200,,30,,031-5191-3308,37.29846,127.0463,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808833,경기도 수원시,경기도 수원시 영통구 대학1로8번길 57,경기도 수원시 영통구 이의동 1266,생활방범,4,200,,30,,031-5191-3308,37.29834,127.0446,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808834,경기도 수원시,경기도 수원시 영통구 이의동 453,경기도 수원시 영통구 이의동 453,생활방범,3,200,,30,,031-5191-3308,37.29882,127.0487,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808835,경기도 수원시,경기도 수원시 영통구 대학1로 53,경기도 수원시 영통구 이의동 1259-2,생활방범,3,200,,30,,031-5191-3308,37.29969,127.0456,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808836,경기도 수원시,경기도 수원시 영통구 대학1로8번길 119,경기도 수원시 영통구 이의동 1245,생활방범,3,200,,30,,031-5191-3308,37.29938,127.0471,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808837,경기도 수원시,경기도 수원시 영통구 이의동 815-5,경기도 수원시 영통구 이의동 815-5,생활방범,2,200,,30,,031-5191-3308,37.29716,127.0453,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808838,경기도 수원시,경기도 수원시 영통구 이의동 1379,경기도 수원시 영통구 이의동 1379,생활방범,2,200,,30,,031-5191-3308,37.29696,127.0407,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808839,경기도 수원시,경기도 수원시 영통구 이의동 1275-6,경기도 수원시 영통구 이의동 1275-6,생활방범,3,200,,30,,031-5191-3308,37.29833,127.0424,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:14
3740000,202537400000808840,경기도 수원시,경기도 수원시 영통구 이의동 1378-1,경기도 수원시 영통구 이의동 1378-1,생활방범,3,200,,30,,031-5191-3308,37.30057,127.0449,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:15
3740000,202537400000808841,경기도 수원시,경기도 수원시 영통구 이의동 1382,경기도 수원시 영통구 이의동 1382,생활방범,2,200,,30,,031-5191-3308,37.31128,127.0391,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:15
3740000,202537400000808842,경기도 수원시,경기도 수원시 영통구 이의동 1229-1,경기도 수원시 영통구 이의동 1229-1,생활방범,2,200,,30,,031-5191-3308,37.30514,127.0505,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:15
3740000,202537400000808843,경기도 수원시,경기도 수원시 영통구 웰빙타운로36번길 22,경기도 수원시 영통구 이의동 1212-1,생활방범,4,200,,30,,031-5191-3308,37.30605,127.0476,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:15
3740000,202537400000808844,경기도 수원시,경기도 수원시 영통구 대학로 91,경기도 수원시 영통구 이의동 1208,생활방범,3,200,,30,,031-5191-3308,37.30465,127.0455,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:15
3740000,202537400000808845,경기도 수원시,경기도 수원시 영통구 웰빙타운로49번길 32,경기도 수원시 영통구 이의동 1204-7,생활방범,3,200,,30,,031-5191-3308,37.30404,127.0466,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:15
3740000,202537400000808846,경기도 수원시,경기도 수원시 영통구 이의동 1382,경기도 수원시 영통구 이의동 1382,생활방범,3,200,,30,,031-5191-3308,37.30874,127.0384,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:15
3740000,202537400000808847,경기도 수원시,경기도 수원시 영통구 이의동 1181-1,경기도 수원시 영통구 이의동 1181-1,생활방범,2,200,,30,,031-5191-3308,37.30798,127.0393,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:15
3740000,202537400000808848,경기도 수원시,경기도 수원시 권선구 동수원로146번길 315,경기도 수원시 권선구 곡반정동 529-3,생활방범,4,200,,30,,031-5191-3004,37.24271,127.0308,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:15
3740000,202537400000808849,경기도 수원시,경기도 수원시 권선구 곡선로50번길 21-19,경기도 수원시 권선구 곡반정동 568-7,생활방범,4,200,,30,,031-5191-3004,37.23749,127.0304,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:15
3740000,202537400000808850,경기도 수원시,경기도 수원시 영통구 매봉로35번길 25,경기도 수원시 영통구 매탄동 111-110,생활방범,5,200,,30,,031-5191-3308,37.27149,127.0515,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:15
3740000,202537400000808851,경기도 수원시,경기도 수원시 영통구 매영로45번길 5,경기도 수원시 영통구 매탄동 199-74,생활방범,4,200,,30,,031-5191-3308,37.26946,127.0479,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:15
3740000,202537400000808852,경기도 수원시,경기도 수원시 영통구 매탄동 153-190,경기도 수원시 영통구 매탄동 153-190,생활방범,4,200,,30,,031-5191-3308,37.27367,127.0449,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:15
3740000,202537400000808853,경기도 수원시,경기도 수원시 영통구 권광로276번길 82,경기도 수원시 영통구 매탄동 173-17,생활방범,5,200,,30,,031-5191-3308,37.27309,127.0402,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:15
3740000,202537400000808854,경기도 수원시,경기도 수원시 영통구 매원로 20,경기도 수원시 영통구 매탄동 209-2,생활방범,5,200,,30,,031-5191-3308,37.26635,127.0482,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:15
3740000,202537400000808855,경기도 수원시,경기도 수원시 영통구 산남로22번길 25,경기도 수원시 영통구 매탄동 860-7,생활방범,4,200,,30,,031-5191-3308,37.26421,127.0491,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:15
3740000,202537400000808856,경기도 수원시,경기도 수원시 영통구 청명로59번길 3,경기도 수원시 영통구 영통동 1032-1,생활방범,4,200,,30,,031-5191-3308,37.25239,127.0811,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:15
3740000,202537400000808857,경기도 수원시,경기도 수원시 영통구 청명남로50번길 5-2,경기도 수원시 영통구 영통동 1039-7,생활방범,5,200,,30,,031-5191-3308,37.25366,127.0771,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:15
3740000,202537400000808858,경기도 수원시,경기도 수원시 영통구 삼성로267번길 28,경기도 수원시 영통구 원천동 253-5,생활방범,5,200,,30,,031-5191-3308,37.26679,127.0622,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:15
3740000,202537400000808859,경기도 수원시,경기도 수원시 영통구 영통동 2-1,경기도 수원시 영통구 영통동 2-1,생활방범,4,200,,30,,031-5191-3308,37.26594,127.0741,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:15
3740000,202537400000808860,경기도 수원시,경기도 수원시 장안구 창훈로29번길 12-19,경기도 수원시 장안구 연무동 219-15,생활방범,5,200,,30,,031-5191-2591,37.29592,127.0297,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:15
3740000,202537400000808861,경기도 수원시,경기도 수원시 장안구 정조로934번길 90-13,경기도 수원시 장안구 영화동 102-36,생활방범,5,200,,30,,031-5191-2591,37.29227,127.0172,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:15
3740000,202537400000808862,경기도 수원시,경기도 수원시 팔달구 장안로7번길 43,경기도 수원시 팔달구 화서동 7-10,생활방범,4,200,,30,,031-5191-3302,37.28698,127.0043,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:15
3740000,202537400000808863,경기도 수원시,경기도 수원시 장안구 대평로162번길 33,경기도 수원시 장안구 정자동 464-1,생활방범,5,200,,30,,031-5191-2591,37.30247,126.9913,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:15
3740000,202537400000808864,경기도 수원시,경기도 수원시 장안구 금당로 56,경기도 수원시 장안구 조원동 735,생활방범,4,200,,30,,031-5191-2591,37.30198,127.0168,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808865,경기도 수원시,경기도 수원시 장안구 파장천로26번길 54,경기도 수원시 장안구 파장동 597-18,생활방범,4,200,,30,,031-5191-2591,37.30677,126.9972,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808866,경기도 수원시,경기도 수원시 팔달구 월드컵로211번길 16,경기도 수원시 팔달구 우만동 43-1,생활방범,3,200,,30,,031-5191-3302,37.27959,127.0424,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808867,경기도 수원시,경기도 수원시 장안구 수원천로472번길 13,경기도 수원시 장안구 연무동 251-6,생활방범,4,200,,30,,031-5191-2591,37.29342,127.0243,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808868,경기도 수원시,경기도 수원시 장안구 하률로11번길 10,경기도 수원시 장안구 천천동 549-15,생활방범,5,200,,30,,031-5191-2591,37.30325,126.9746,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808869,경기도 수원시,경기도 수원시 팔달구 창룡대로 74,경기도 수원시 팔달구 남수동 11-847,생활방범,4,200,,30,,031-5191-3302,37.28511,127.0228,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808870,경기도 수원시,경기도 수원시 팔달구 월드컵로321번길 17,경기도 수원시 팔달구 우만동 517,생활방범,5,200,,30,,031-5191-3302,37.28621,127.0327,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808871,경기도 수원시,경기도 수원시 팔달구 지동 228-1,경기도 수원시 팔달구 지동 228-1,생활방범,5,200,,30,,031-5191-3302,37.28508,127.0254,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808872,경기도 수원시,경기도 수원시 장안구 수성로381번길 29,경기도 수원시 장안구 조원동 645-64,생활방범,5,200,,30,,031-5191-2591,37.29551,127.0128,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808873,경기도 수원시,경기도 수원시 장안구 수성로402번길 30-4,경기도 수원시 장안구 영화동 212-13,생활방범,4,200,,30,,031-5191-2591,37.29351,127.0156,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808874,경기도 수원시,경기도 수원시 장안구 정조로1060번길 21-28,경기도 수원시 장안구 송죽동 460-12,생활방범,5,200,,30,,031-5191-2591,37.30209,127.0048,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808875,경기도 수원시,경기도 수원시 장안구 경수대로994번길 31,경기도 수원시 장안구 송죽동 195,생활방범,5,200,,30,,031-5191-2591,37.30649,127.0039,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808876,경기도 수원시,경기도 수원시 장안구 경수대로753번길 47,경기도 수원시 장안구 연무동 193-41,생활방범,5,200,,30,,031-5191-2591,37.28874,127.0203,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808877,경기도 수원시,경기도 수원시 장안구 월드컵로418번길 28,경기도 수원시 장안구 연무동 238-38,생활방범,5,200,,30,,031-5191-2591,37.29407,127.0274,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:16
3740000,202537400000808878,경기도 수원시,경기도 수원시 장안구 영화로14번길 13,경기도 수원시 장안구 영화동 433-12,생활방범,5,200,,30,,031-5191-2591,37.28871,127.0106,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:16
3740000,202537400000808879,경기도 수원시,경기도 수원시 장안구 영화로50번길 31,경기도 수원시 장안구 영화동 449-10,생활방범,5,200,,30,,031-5191-2591,37.29196,127.0096,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808880,경기도 수원시,경기도 수원시 장안구 장안로419번길 1,경기도 수원시 장안구 이목동 260-2,생활방범,5,200,,30,,031-5191-2591,37.31704,126.9821,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808881,경기도 수원시,경기도 수원시 장안구 송정로90번길 11,경기도 수원시 장안구 정자동 9-4,생활방범,4,200,,30,,031-5191-2591,37.29522,127.0072,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808882,경기도 수원시,경기도 수원시 장안구 파장천로59번길 16,경기도 수원시 장안구 파장동 292,생활방범,3,200,,30,,031-5191-2591,37.31105,126.9972,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808883,경기도 수원시,경기도 수원시 장안구 금당로9번길 5,경기도 수원시 장안구 조원동 848-8,생활방범,5,200,,30,,031-5191-2591,37.30424,127.0133,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808884,경기도 수원시,경기도 수원시 장안구 금당로69번길 7,경기도 수원시 장안구 조원동 866-2,생활방범,4,200,,30,,031-5191-2591,37.30116,127.0178,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808885,경기도 수원시,경기도 수원시 장안구 파장로76번길 19,경기도 수원시 장안구 파장동 581,생활방범,5,200,,30,,031-5191-2591,37.30674,126.9929,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808886,경기도 수원시,경기도 수원시 장안구 파장천로26번길 12,경기도 수원시 장안구 파장동 587,생활방범,4,200,,30,,031-5191-2591,37.30751,126.9955,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:16
3740000,202537400000808887,경기도 수원시,경기도 수원시 장안구 창훈로8번길 2,경기도 수원시 장안구 연무동 245-49,생활방범,5,200,,30,,031-5191-2591,37.29318,127.0309,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:17
3740000,202537400000808888,경기도 수원시,경기도 수원시 장안구 율전동 318-6,경기도 수원시 장안구 율전동 318-6,생활방범,4,200,,30,,031-5191-2591,37.30039,126.9676,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:17
3740000,202537400000808889,경기도 수원시,경기도 수원시 장안구 화산로285번길 27,경기도 수원시 장안구 율전동 359-1,생활방범,4,200,,30,,031-5191-2591,37.29873,126.9663,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:17
3740000,202537400000808890,경기도 수원시,경기도 수원시 장안구 율전로80번길 18,경기도 수원시 장안구 율전동 414-25,생활방범,5,200,,30,,031-5191-2591,37.29577,126.9681,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:17
3740000,202537400000808891,경기도 수원시,경기도 수원시 장안구 만석로159번길 39,경기도 수원시 장안구 정자동 297-4,생활방범,4,200,,30,,031-5191-2591,37.30309,126.9971,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:17
3740000,202537400000808892,경기도 수원시,경기도 수원시 장안구 수일로336번길 9,경기도 수원시 장안구 조원동 476-1,생활방범,4,200,,30,,031-5191-2591,37.29972,127.0236,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:17
3740000,202537400000808893,경기도 수원시,경기도 수원시 장안구 천천로22번길 34,경기도 수원시 장안구 천천동 880-3,생활방범,4,200,,30,,031-5191-2591,37.29481,126.9891,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:17
3740000,202537400000808894,경기도 수원시,경기도 수원시 장안구 천천로74번길 92,경기도 수원시 장안구 천천동 914,생활방범,4,200,,30,,031-5191-2591,37.30121,126.9884,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:17
3740000,202537400000808895,경기도 수원시,경기도 수원시 장안구 만석로20번길 25,경기도 수원시 장안구 천천동 918,생활방범,5,200,,30,,031-5191-2591,37.29436,126.9849,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:17
3740000,202537400000808896,경기도 수원시,경기도 수원시 장안구 천천로21번길 11,경기도 수원시 장안구 정자동 934,생활방범,5,200,,30,,031-5191-2591,37.29328,126.9855,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:17
3740000,202537400000808897,경기도 수원시,경기도 수원시 장안구 정자천로133번길 26,경기도 수원시 장안구 천천동 879-1,생활방범,4,200,,30,,031-5191-2591,37.29454,126.9908,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:17
3740000,202537400000808898,경기도 수원시,경기도 수원시 장안구 파장로21번길 11-23,경기도 수원시 장안구 송죽동 272-103,생활방범,4,200,,30,,031-5191-2591,37.30339,126.9991,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:17
3740000,202537400000808899,경기도 수원시,경기도 수원시 장안구 서부로2197번길 5-16,경기도 수원시 장안구 율전동 99-15,생활방범,5,200,,30,,031-5191-2591,37.30358,126.9725,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:17
3740000,202537400000808900,경기도 수원시,경기도 수원시 권선구 서호서로21번길 27,경기도 수원시 권선구 서둔동 151-1,생활방범,4,200,,30,,031-5191-3004,37.26996,126.9827,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:17
3740000,202537400000808901,경기도 수원시,경기도 수원시 권선구 탑동로36번길 11,경기도 수원시 권선구 탑동 790-9,생활방범,4,200,,30,,031-5191-3004,37.27227,126.9752,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:17
3740000,202537400000808902,경기도 수원시,경기도 수원시 권선구 서둔로 166,경기도 수원시 권선구 서둔동 103-23,생활방범,4,200,,30,,031-5191-3004,37.26643,126.9811,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:17
3740000,202537400000808903,경기도 수원시,경기도 수원시 권선구 호매실동 산 9-3,경기도 수원시 권선구 호매실동 905-13,생활방범,3,200,,30,,031-5191-3004,37.26135,126.9391,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:17
3740000,202537400000808904,경기도 수원시,경기도 수원시 권선구 상탑로 131,경기도 수원시 권선구 서둔동 357-26,생활방범,5,200,,30,,031-5191-3004,37.27097,126.9855,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:17
3740000,202537400000808905,경기도 수원시,경기도 수원시 권선구 세화로151번길 39-10,경기도 수원시 권선구 서둔동 31-40,생활방범,5,200,,30,,031-5191-3004,37.26459,126.9916,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:17
3740000,202537400000808906,경기도 수원시,경기도 수원시 권선구 서호동로26번길 12,경기도 수원시 권선구 서둔동 45-94,생활방범,5,200,,30,,031-5191-3004,37.26805,126.9913,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:17
3740000,202537400000808907,경기도 수원시,경기도 수원시 권선구 서둔동 54-7,경기도 수원시 권선구 서둔동 54-7,생활방범,4,200,,30,,031-5191-3004,37.26545,126.9887,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:17
3740000,202537400000808908,경기도 수원시,경기도 수원시 권선구 상탑로53번길 1,경기도 수원시 권선구 탑동 301,생활방범,5,200,,30,,031-5191-3004,37.27152,126.9771,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:17
3740000,202537400000808909,경기도 수원시,경기도 수원시 권선구 하탑로41번길 41,경기도 수원시 권선구 탑동 848,생활방범,4,200,,30,,031-5191-3004,37.27076,126.9757,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:17
3740000,202537400000808910,경기도 수원시,경기도 수원시 권선구 서둔동 341-9,경기도 수원시 권선구 서둔동 341-9,생활방범,5,200,,30,,031-5191-3004,37.26986,126.9869,2025-10-24,I,2026-05-15 18:45:39,2025-10-30 20:12:17
3740000,202537400000808911,경기도 수원시,경기도 수원시 팔달구 정조로 635,경기도 수원시 팔달구 매교동 164-14,생활방범,4,200,,30,,031-5191-3302,37.26577,127.0146,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:18
3740000,202537400000808912,경기도 수원시,경기도 수원시 권선구 세류동 230-98,경기도 수원시 권선구 세류동 230-98,생활방범,4,200,,30,,031-5191-3004,37.26375,127.0071,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:18
3740000,202537400000808913,경기도 수원시,경기도 수원시 권선구 세류동 268-11,경기도 수원시 권선구 세류동 268-11,생활방범,4,200,,30,,031-5191-3004,37.26421,127.0031,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:18
3740000,202537400000808914,경기도 수원시,경기도 수원시 권선구 세류동 1228-1,경기도 수원시 권선구 세류동 1228-1,생활방범,5,200,,30,,031-5191-3004,37.24455,127.0145,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:18
3740000,202537400000808915,경기도 수원시,경기도 수원시 권선구 정조로 471-9,경기도 수원시 권선구 세류동 579-35,생활방범,4,200,,30,,031-5191-3004,37.25119,127.0112,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:18
3740000,202537400000808916,경기도 수원시,경기도 수원시 권선구 세권로 100-6,경기도 수원시 권선구 세류동 503-18,생활방범,2,200,,30,,031-5191-3004,37.25752,127.0152,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:18
3740000,202537400000808917,경기도 수원시,경기도 수원시 권선구 정조로632번길 28-10,경기도 수원시 권선구 세류동 874-4,생활방범,5,200,,30,,031-5191-3004,37.25748,127.0171,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:18
3740000,202537400000808918,경기도 수원시,경기도 수원시 권선구 오목천동 451-6,경기도 수원시 권선구 오목천동 451-6,생활방범,4,200,,30,,031-5191-3004,37.24204,126.9646,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:18
3740000,202537400000808919,경기도 수원시,경기도 수원시 권선구 고현로5번길 30,경기도 수원시 권선구 고색동 287-4,생활방범,5,200,,30,,031-5191-3004,37.24793,126.9852,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:18
3740000,202537400000808920,경기도 수원시,경기도 수원시 권선구 상탑로21번길 9,경기도 수원시 권선구 탑동 805-7,생활방범,5,200,,30,,031-5191-3004,37.27141,126.9735,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:18
3740000,202537400000808921,경기도 수원시,경기도 수원시 권선구 여기산로16번길 8-7,경기도 수원시 권선구 서둔동 260-44,생활방범,2,200,,30,,031-5191-3004,37.27857,126.9793,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:18
3740000,202537400000808922,경기도 수원시,경기도 수원시 권선구 일월천로4번길 2,경기도 수원시 권선구 구운동 919-1,생활방범,4,200,,30,,031-5191-3004,37.28286,126.9724,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:18
3740000,202537400000808923,경기도 수원시,경기도 수원시 권선구 서부로1880번길 19,경기도 수원시 권선구 구운동 300,생활방범,4,200,,30,,031-5191-3004,37.27566,126.9697,2025-10-24,I,2026-05-15 18:45:38,2025-10-30 20:12:18
